date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2024-05-23,26.1,20.56,20.14,14.2,26,,77,49.2,54,31,11.2,9,8.7,6.2,31,20.04,21,11,46,24,101.3,101.12,101.14,100.98,99.25,99.07,99.1,98.94,24100,24100,24100,24100,,,,,0,2.1,15.1,13.1,10.1,0,0,0,,5:44:00,1716457440,5.73,20:45:00,1716511500,20.75,15.02,7,8,26,26,14,14,,,,,,8,3.2,4,0,,,,
2024-05-22,29.7,24.05,23.75,17.8,36,,90,67.6,70.5,51,19,17.5,15.8,12.6,36,19.62,21,6,58,21,100.97,100.71,100.72,100.47,98.93,98.68,98.69,98.44,24100,23900,21700,19300,,,,,0,5.8,18.8,16.8,13.8,0,0,0,,5:45:00,1716371100,5.75,20:44:00,1716425040,20.73,14.98,9,9,28,28,15,16,,,,,,7,3.6,3.5,0,,,,
2024-05-21,29.7,22.74,23.4,17.1,33,,94,68.5,68.5,43,17.8,16.3,15.8,13.8,38,13.5,20,2,55,25,101.22,101.04,101.07,100.92,99.16,99,99.02,98.88,24100,23900,21700,19300,,,,,0,5.4,18.4,16.4,13.4,0,0,0,,5:46:00,1716284760,5.77,20:43:00,1716338580,20.72,14.95,8,8,27,28,17,20,,,,,,8,4.5,4,0,,,,
2024-05-20,27.8,20.99,21.4,15,32,,97,63.5,68,39,18.4,13.3,12.8,7.3,25,9.08,13.5,2,53,27,101.59,101.4,101.38,101.17,99.53,99.34,99.33,99.12,24100,23900,21700,19300,,,,,0,3.4,16.4,14.4,11.4,0.8,0.8,0,,5:47:00,1716198420,5.78,20:42:00,1716252120,20.7,14.92,8,8,25,25,19,19,,,,,,8,4.3,4,0,,,,
2024-05-19,23.9,18.05,18,12.1,28,,100,81.9,78,56,16.3,14.6,14.4,12.5,17,8.12,10,3,,,101.61,101.47,101.49,101.36,99.53,99.4,99.41,99.29,24100,16962.5,14450,4800,,,,,0,0,13,11,8,0,0,0,,5:48:00,1716112080,5.8,20:41:00,1716165660,20.68,14.88,8,8,24,24,14,14,,,,,,7,2,3.5,0,,,,
2024-05-18,21.1,17.25,17.1,13.1,25,,100,89.8,85,70,16.5,15.5,15.3,14.2,15,10.38,8,1,,,101.44,101.32,101.26,101.08,99.37,99.25,99.19,99.02,24100,18283.3,13650,3200,,,,,0.9,0,12.1,10.1,7.1,0,0,0,,5:49:00,1716025740,5.82,20:40:00,1716079200,20.67,14.85,5,7,22,22,14,14,,,,,,8,5.2,4,0,,,,
2024-05-17,19.2,16.55,16.89,14.6,,,100,91.4,87.5,75,17.7,15.1,15.8,13.9,17,7.38,10,3,29,10,101.21,101.14,101.11,101.01,99.15,99.07,99.05,98.95,24100,20562.5,14450,4800,,,,,1.1,0,11.9,9.9,6.9,3.4,3.4,0,,5:50:00,1715939400,5.83,20:39:00,1715992740,20.65,14.82,6,6,20,20,15,16,,,,,,8,7.1,6,4,,,,
2024-05-16,21,16.6,15.7,10.4,,,97,71.8,74.5,52,14.7,11.2,10.9,7.1,16,9.92,9.5,3,,,101.21,101.13,101.13,101.05,99.15,99.06,99.07,98.98,24100,23300,21700,19300,,,,,2.3,0,10.7,8.7,5.7,0,0,0,,5:51:00,1715853060,5.85,20:38:00,1715906280,20.63,14.78,6,7,22,22,13,14,,,,,,6,2.4,3,0,,,,
2024-05-15,20.3,15.49,15.85,11.4,,,96,72.5,80.5,65,14,10.6,9.8,5.7,17,9.83,10,3,,,101.11,101.01,101.01,100.92,99.04,98.94,98.94,98.85,24100,23500,21700,19300,,,,,2.1,0,10.8,8.8,5.8,0,0,0,,5:52:00,1715766720,5.87,20:37:00,1715819820,20.62,14.75,7,7,21,23,13,13,,,,,,8,6.3,4.5,1,,,,
2024-05-14,20.3,16.27,15.9,11.5,,,98,74.8,71.5,45,15.3,11.5,10.9,6.5,22,11.12,12.5,3,30,0,101.11,101.03,100.98,100.85,99.05,98.97,98.93,98.8,24100,22500,21700,19300,,,,,2.1,0,10.9,8.9,5.9,0.3,0.3,0,,5:53:00,1715680380,5.88,20:36:00,1715733360,20.6,14.72,6,6,20,20,13,13,,,,,,8,6.2,5.5,3,,,,
2024-05-13,24.5,16.6,17.5,10.5,26,,89,68,63,37,13.8,10.5,9.6,5.4,28,12.75,15,2,44,21,101.22,100.96,100.97,100.72,99.15,98.9,98.91,98.66,24100,24100,24100,24100,,,,,0.5,0,12.5,10.5,7.5,0.9,0.9,0,,5:54:00,1715594040,5.9,20:35:00,1715646900,20.58,14.68,6,6,22,23,13,13,,,,,,8,6.3,4.5,1,,,,
2024-05-12,19,13.91,14.35,9.7,,,98,72.3,71.5,45,9.7,8.6,7.9,6.1,24,14.67,16.5,9,34,33,101.22,101.02,100.9,100.59,99.15,98.94,98.83,98.52,24100,24100,24100,24100,,,,,3.6,0,9.3,7.3,4.3,0,0,0,,5:55:00,1715507700,5.92,20:33:00,1715560380,20.55,14.63,5,5,17,17,10,11,,,,,,8,6.7,5.5,3,,,,
2024-05-11,16,11.41,12.35,8.7,,,97,77.2,68.5,40,9.5,7.3,4.2,-1.2,21,12.75,12,3,41,21,100.88,100.61,100.67,100.47,98.81,98.54,98.61,98.4,24100,23900,21700,19300,,,,,5.7,0,7.3,5.3,2.4,0.6,0.6,0,,5:56:00,1715421360,5.93,20:32:00,1715473920,20.53,14.6,4,4,13,16,10,10,,,,,,8,7.3,6,4,,,,
2024-05-10,16.5,13.36,13.45,10.4,,,71,51.8,50,29,6.9,3,2,-3,16,10.75,11,6,,,101,100.94,100.93,100.86,98.92,98.87,98.86,98.79,24100,24100,24100,24100,,,,,4.5,0,8.4,6.5,3.5,0,0,0,,5:57:00,1715335020,5.95,20:31:00,1715387460,20.52,14.57,5,5,16,16,7,7,,,,,,8,7,6.5,5,,,,
2024-05-09,16.7,12.23,12.25,7.8,,,100,67.9,69,38,9.1,5.7,4.2,-0.6,18,11,11,4,,,101.15,101.01,101.03,100.92,99.07,98.94,98.95,98.84,24100,24100,24100,24100,,,,,5.8,0,7.2,5.2,2.2,0,0,0,,5:58:00,1715248680,5.97,20:30:00,1715301000,20.5,14.53,6,7,14,15,10,11,,,,,,8,4.9,4,0,,,,
2024-05-08,20.3,14.61,14.85,9.4,,,97,75,75.5,54,13.4,10,10.8,8.2,48,24.5,24.5,1,72,27,101.03,100.3,100.49,99.96,98.96,98.24,98.44,97.92,24100,23900,21700,19300,,,,,3.1,0,9.8,7.8,4.8,1,1,0,,6:00:00,1715162400,6,20:29:00,1715214540,20.48,14.48,6,6,22,22,9,9,,,,,,8,5.9,5,2,,,,
2024-05-07,20.4,14.62,13.8,7.2,,,86,50.4,60,34,8.9,4,5,1.2,21,13.04,14,7,38,11,101.38,100.95,100.86,100.33,99.3,98.88,98.78,98.27,24100,24100,24100,24100,,,,,4.2,0,8.8,6.8,3.8,16.8,16.8,0,,6:01:00,1715076060,6.02,20:28:00,1715128080,20.47,14.45,8,8,19,19,13,13,,,,,,8,3.8,4,0,,,,
2024-05-06,19.9,13.81,14.1,8.3,,,78,48.8,54.5,31,8.2,2.9,4.5,0.7,23,17.33,16.5,10,32,33,101.85,101.64,101.61,101.38,99.76,99.55,99.53,99.3,24100,24100,24100,24100,,,,,3.9,0,9.1,7.1,4.1,0,0,0,,6:02:00,1714989720,6.03,20:27:00,1715041620,20.45,14.42,7,7,20,20,8,8,,,,,,6,3.6,3,0,,,,
2024-05-05,19.4,14,14.85,10.3,,,100,91,88.5,77,15.8,12.5,12.6,9.3,16,10.33,10,4,,,101.7,101.5,101.54,101.39,99.61,99.42,99.46,99.31,24100,14337.5,12450,800,,,,,3.1,0,9.8,7.8,4.8,3.5,3.5,0,,6:03:00,1714903380,6.05,20:26:00,1714955160,20.43,14.38,3,3,19,19,7,7,,,,,,8,6.9,5,2,,,,
2024-05-04,21.3,16.43,16.95,12.6,,,93,76.5,77,61,14.7,12.1,12.2,9.8,21,12.92,12,3,35,9,102.05,101.84,101.83,101.6,99.96,99.75,99.74,99.52,24100,24100,24100,24100,,,,,1.1,0,11.9,9.9,7,0,0,0,,6:05:00,1714817100,6.08,20:24:00,1714868640,20.4,14.32,8,8,21,21,12,13,,,,,,8,6.2,5.5,3,,,,
2024-05-03,16.6,13.97,13.75,10.9,,,92,75.7,76,60,12.6,9.7,9.8,6.9,21,10.75,12.5,4,36,8,101.94,101.76,101.77,101.6,99.85,99.68,99.68,99.52,24100,23366.7,20100,16100,,,,,4.2,0,8.8,6.8,3.8,3.1,3.1,0,,6:06:00,1714730760,6.1,20:23:00,1714782180,20.38,14.28,5,7,17,17,13,14,,,,,,8,5.9,4,0,,,,
2024-05-02,20.5,14.59,15.3,10.1,,,79,63.8,64,49,9.1,7.7,7.5,6,22,11.79,12.5,3,37,32,101.86,101.63,101.53,101.21,99.77,99.54,99.45,99.13,24100,24100,24100,24100,,,,,2.7,0,10.3,8.3,5.3,0,0,0,,6:08:00,1714644480,6.13,20:22:00,1714695720,20.37,14.23,8,8,21,21,9,9,,,,,,4,1.6,2,0,,,,
2024-05-01,16.8,11.45,11.75,6.7,,,100,85.5,83,66,11.1,8.9,9,6.9,25,11.58,13.5,2,38,36,101.52,101.24,101.22,100.93,99.43,99.15,99.14,98.85,24100,14112.5,12150,200,,,,,6.2,0,6.8,4.8,1.8,0,0,0,,6:09:00,1714558140,6.15,20:21:00,1714609260,20.35,14.2,7,7,18,18,10,12,,,,,,7,3.3,3.5,0,,,,
2024-04-30,16.2,11.46,12.3,8.4,,,100,90.8,87.5,75,12.4,9.9,9.8,7.3,11,6.96,7,3,,,101.31,101.22,101.2,101.1,99.22,99.13,99.12,99.02,24100,16095.8,12150,200,,,,,5.7,0,7.3,5.3,2.3,3.2,3.2,0,,6:10:00,1714471800,6.17,20:20:00,1714522800,20.33,14.17,5,5,14,14,9,9,,,,,,8,6.9,5.5,3,,,,
2024-04-29,12.5,10.43,10.75,9,,,100,86.7,90,80,12.1,8.3,9.3,6.5,27,16.79,16,5,48,27,101.88,101.62,101.57,101.26,99.78,99.53,99.47,99.17,24100,22300,16900,9700,,,,,7.2,0,5.8,3.8,0.8,12.5,12.5,0,,6:12:00,1714385520,6.2,20:19:00,1714436340,20.32,14.12,6,6,12,12,10,10,,,,,,8,7.9,7.5,7,,,,
2024-04-28,22.1,15.72,16.3,10.5,27,,100,86.4,87.5,75,19.2,13.4,14.2,9.1,29,15.58,18,7,41,24,101.82,101.65,101.66,101.5,99.74,99.57,99.58,99.41,24100,23033.3,20100,16100,,,,,1.7,0,11.3,9.3,6.3,5,5,0,,6:13:00,1714299180,6.22,20:17:00,1714349820,20.28,14.07,3,6,22,22,11,12,,,,,,8,5.9,4.5,1,,,,
2024-04-27,14.3,10.27,10.6,6.9,,,100,83,71,42,12.5,7.3,4.7,-3.1,16,10.5,11,6,,,102.42,102,101.99,101.57,100.31,99.89,99.89,99.48,24100,20566.7,16100,8100,,,,,7.4,0,5.6,3.6,0.6,6.4,6.4,0,,6:15:00,1714212900,6.25,20:16:00,1714263360,20.27,14.02,2,2,15,15,12,12,,,,,,8,6.2,4.5,1,,,,
2024-04-26,12.7,7.39,6.05,-0.6,,-1,69,40,47.5,26,-3.8,-6.2,-6.5,-9.3,25,14.96,13.5,2,42,10,103.09,102.89,102.74,102.39,100.94,100.74,100.61,100.28,24100,24100,24100,24100,,,,,11.9,0,1.1,0,0,0,0,0,,6:16:00,1714126560,6.27,20:15:00,1714176900,20.25,13.98,5,5,11,11,7,7,,,,,,8,3.2,4,0,,,,
2024-04-25,8.4,3.54,3.2,-2,,-5,69,51.8,52,35,-2.4,-5.7,-5.3,-8.2,20,12.25,10.5,1,,,103.12,102.92,102.9,102.68,100.95,100.76,100.73,100.52,24100,24100,24100,24100,,,,,14.8,0,0,0,0,0,0,0,,6:18:00,1714040280,6.3,20:14:00,1714090440,20.23,13.93,5,5,9,9,-1,0,,,,,,1,0.1,0.5,0,,,,
2024-04-24,9.6,6.48,5.05,0.5,,,92,64.1,60.5,29,7.3,-0.6,-0.9,-9.1,33,21.75,21.5,10,48,34,102.62,101.69,101.69,100.75,100.46,99.58,99.57,98.68,24100,24100,24100,24100,,,,,12.9,0,0,0,0,0,0,0,,6:19:00,1713953940,6.32,20:13:00,1714003980,20.22,13.9,4,4,9,9,-1,-1,,,,,,8,4.8,4,0,,,,
2024-04-23,16.9,11.81,12.39,7.9,,,85,55.8,60,35,8.1,2.8,3.2,-1.6,42,22.62,25,8,70,22,101.56,101.03,101.11,100.67,99.46,98.95,99.03,98.6,24100,23900,21700,19300,,,,,5.6,0,7.4,5.4,2.4,0.4,0.4,0,,6:21:00,1713867660,6.35,20:11:00,1713917460,20.18,13.83,3,5,16,16,5,6,,,,,,8,7.3,6,4,,,,
2024-04-22,14.3,7.22,6.45,-1.4,,,68,49.4,50.5,33,0.8,-3.1,-3,-6.9,24,13.58,12.5,1,36,16,102.03,101.79,101.79,101.56,99.89,99.67,99.67,99.46,24100,24100,24100,24100,,,,,11.6,0,1.4,0,0,0,0,0,,6:22:00,1713781320,6.37,20:10:00,1713831000,20.17,13.8,5,5,13,13,7,8,,,,,,3,0.9,1.5,0,,,,
2024-04-21,10.2,5.87,5.8,1.4,,,72,53.8,55,38,-1.3,-3.1,-3,-4.7,41,21.42,25.5,10,53,29,101.75,101.62,101.61,101.47,99.62,99.5,99.49,99.36,24100,24100,24100,24100,,,,,12.2,0,0.8,0,0,0,0,0,,6:24:00,1713695040,6.4,20:09:00,1713744540,20.15,13.75,4,4,11,11,-1,1,,,,,,8,5.7,4,0,,,,
2024-04-20,8,5.53,5.55,3.1,,,71,58.1,59.5,48,-0.2,-2.1,-2.2,-4.2,35,20.46,19.5,4,56,28,101.88,101.61,101.58,101.29,99.75,99.5,99.47,99.2,24100,24100,24100,24100,,,,,12.4,0,0.6,0,0,0,0,0,,6:25:00,1713608700,6.42,20:08:00,1713658080,20.13,13.72,3,4,9,9,0,1,,,,,,8,6.8,5,2,,,,
2024-04-19,15.2,10.11,10,4.8,,,100,73.9,71.5,43,10.2,5.1,4.3,-1.6,39,18.92,22,5,55,27,101.71,101.24,101.29,100.88,99.61,99.15,99.21,98.8,24100,21562.5,15250,6400,,,,,8,0,5,3,0,1.4,1.4,0,,6:27:00,1713522420,6.45,20:07:00,1713571620,20.12,13.67,4,4,15,15,3,3,,,,,,8,5.8,5,2,,,,
2024-04-18,13.9,10.03,10.5,7.1,,,100,84.2,84.5,69,9.8,7.3,7.8,5.8,28,12.25,15.5,3,46,27,101.77,101.47,101.38,101,99.67,99.37,99.28,98.9,24100,19358.3,14450,4800,,,,,7.5,0,5.5,3.5,0.5,0,0,0,,6:29:00,1713436140,6.48,20:06:00,1713485160,20.1,13.62,3,4,17,17,6,8,,,,,,8,7.6,7,6,,,,
2024-04-17,8.9,6.96,6.85,4.8,,,100,81,72,44,7.6,3.6,2.3,-3,41,21.08,23.5,6,61,8,102.1,101.5,101.5,100.9,99.99,99.4,99.39,98.8,24100,20700,16900,9700,,,,,11.2,0,1.8,0,0,12.7,12.7,0,,6:30:00,1713349800,6.5,20:04:00,1713398640,20.07,13.57,4,4,10,10,9,9,,,,,,8,7.8,7.5,7,,,,
2024-04-16,16.7,11.11,11.25,5.8,,,62,45.8,47.5,33,1.9,-0.5,-1.3,-4.5,19,12.33,11.5,4,,,102.31,102.14,102.1,101.89,100.2,100.03,99.99,99.79,24100,24100,24100,24100,,,,,6.8,0,6.2,4.2,1.2,0,0,0,,6:32:00,1713263520,6.53,20:03:00,1713312180,20.05,13.52,5,5,16,16,5,5,,,,,,7,2.5,3.5,0,,,,
2024-04-15,16.9,10.99,10.5,4.1,,,90,59.2,61,32,5.9,2.4,1.9,-2.1,38,19.46,23.5,9,61,31,101.84,101.35,101.34,100.85,99.74,99.26,99.25,98.77,24100,24100,24100,24100,,,,,7.5,0,5.5,3.5,0.5,0,0,0,,6:34:00,1713177240,6.57,20:02:00,1713225720,20.03,13.47,5,5,15,15,5,5,,,,,,7,3.8,3.5,0,,,,
2024-04-14,16.1,10.58,11.2,6.3,,,99,71.1,78.5,58,8.2,5.5,4.5,0.7,30,10.88,15.5,1,44,36,101.2,100.65,100.73,100.27,99.1,98.57,98.65,98.2,24100,22833.3,16900,9700,,,,,6.8,0,6.2,4.2,1.2,6.4,6.4,0,,6:35:00,1713090900,6.58,20:01:00,1713139260,20.02,13.43,4,5,14,14,5,6,,,,,,8,4.9,4,0,,,,
2024-04-13,11.8,7.12,7.8,3.8,,,89,66.4,65,41,2.3,0.9,0.2,-1.8,49,35.58,26,3,75,30,101.25,100.65,100.44,99.63,99.15,98.56,98.36,97.56,24100,23300,21700,19300,,,,,10.2,0,2.8,0.8,0,0,0,0,,6:37:00,1713004620,6.62,20:00:00,1713052800,20,13.38,3,3,10,11,5,5,,,,,,8,5.6,4.5,1,,,,
2024-04-12,12.8,8.98,8.55,4.3,,,100,91.1,89.5,79,12.7,7.6,7.3,2,42,25.62,23.5,5,67,29,99.52,98.72,98.88,98.23,97.45,96.68,96.82,96.2,24100,15233.3,13250,2400,,,,,9.4,0,3.5,1.6,0,13.2,13.2,0,,6:39:00,1712918340,6.65,19:58:00,1712966280,19.97,13.32,1,2,11,12,4,5,,,,,,8,8,8,8,,,,
2024-04-11,14.7,11.43,11.25,7.8,,,100,90.1,73.5,47,14.3,9.5,8,1.6,23,11.71,14,5,37,7,101.36,100.29,100.19,99.02,99.28,98.23,98.13,96.98,24100,9041.7,12850,1600,,,,,6.8,0,6.2,4.2,1.2,33.8,33.8,0,,6:40:00,1712832000,6.67,19:57:00,1712879820,19.95,13.28,2,2,14,14,9,11,,,,,,8,8,7.5,7,,,,
2024-04-10,18.7,13.81,13.6,8.5,,,72,51.8,53,34,6.7,3.6,3.8,0.8,22,12.83,12.5,3,35,30,101.48,101.36,101.3,101.12,99.4,99.28,99.23,99.05,24100,24100,24100,24100,,,,,4.4,0,8.6,6.6,3.6,0,0,0,,6:42:00,1712745720,6.7,19:56:00,1712793360,19.93,13.23,5,5,17,17,9,10,,,,,,8,6.6,6.5,5,,,,
2024-04-09,18.8,11.67,11.55,4.3,,,70,57.2,55.5,41,6.9,3.4,3,-0.8,22,9.38,11.5,1,42,34,101.68,101.36,101.3,100.91,99.58,99.27,99.21,98.83,24100,24100,24100,24100,,,,,6.5,0,6.5,4.5,1.6,0,0,0,,6:44:00,1712659440,6.73,19:55:00,1712706900,19.92,13.18,5,5,17,17,7,8,,,,,,7,3.8,3.5,0,,,,
2024-04-08,13.4,8.82,8.9,4.4,,,61,46.8,46.5,32,0.2,-2.2,-2,-4.2,12,7.71,7,2,,,102.12,101.88,101.91,101.69,100.01,99.78,99.8,99.58,24100,24100,24100,24100,,,,,9.1,0,3.9,1.9,0,0,0,0,,6:46:00,1712573160,6.77,19:54:00,1712620440,19.9,13.13,4,4,10,11,6,6,,,,,,7,4.2,3.5,0,,,,
2024-04-07,15.2,8.9,8.79,2.4,,,66,46.3,48,30,-0.8,-2.6,-2.4,-3.9,19,10.92,11.5,4,,,102.38,102.15,102.17,101.97,100.26,100.04,100.06,99.86,24100,24100,24100,24100,,,,,9.2,0,3.8,1.8,0,0,0,0,,6:47:00,1712486820,6.78,19:52:00,1712533920,19.87,13.08,5,5,12,12,4,4,,,,,,2,0.4,1,0,,,,
2024-04-06,12.5,7.68,8.05,3.6,,,82,57.1,58.5,35,1.6,-0.9,-1.3,-4.2,33,25.12,26,19,51,1,101.96,101.75,101.74,101.51,99.85,99.63,99.62,99.39,24100,24100,24100,24100,,,,,9.9,0,3,1.1,0,0,0,0,,6:49:00,1712400540,6.82,19:51:00,1712447460,19.85,13.03,4,4,11,11,1,2,,,,,,8,2.5,4,0,,,,
2024-04-05,6.2,3.06,3.2,0.2,,,92,79.5,78,64,1.7,-0.3,0.2,-1.4,41,26.88,29.5,18,51,32,101.49,101.01,101.09,100.69,99.36,98.88,98.97,98.58,24100,23700,21700,19300,,,,,14.8,0,0,0,0,0.2,0,0.2,0,6:51:00,1712314260,6.85,19:50:00,1712361000,19.83,12.98,3,3,6,6,1,3,,,,,,8,7.5,6.5,5,,,,
2024-04-04,3.4,1.92,1.8,0.2,,,100,96,95,90,2.9,1.3,1.1,-0.7,29,17.71,16.5,4,44,6,100.72,100,100.05,99.38,98.61,97.9,97.96,97.3,24100,15158.3,15250,6400,,,,,16.2,0,0,0,0,1.2,1.2,0,,6:53:00,1712227980,6.88,19:49:00,1712274540,19.82,12.93,2,2,3,3,0,1,,,,,,8,8,8,8,,,,
2024-04-03,6.4,4.79,3.8,1.2,,,100,99.9,98.5,97,6.1,4.8,3.7,1.3,41,25.12,28,15,62,9,99.93,99.57,99.71,99.48,97.85,97.5,97.62,97.4,24100,13016.7,13650,3200,,,,,14.2,0,0,0,0,32,32,0,,6:54:00,1712141640,6.9,19:48:00,1712188080,19.8,12.9,1,1,6,7,1,7,,,,,,8,8,8,8,,,,
2024-04-02,7.6,5.87,6.15,4.7,,,100,67.2,72,44,5.7,-0.2,0,-5.8,44,30.46,28,12,71,11,101.5,100.9,100.76,100.02,99.4,98.8,98.67,97.93,24100,18479.2,14050,4000,,,,,11.8,0,1.1,0,0,7.1,7.1,0,,6:56:00,1712055360,6.93,19:46:00,1712101560,19.77,12.83,2,2,6,6,7,7,,,,,,8,7.9,7.5,7,,,,
2024-04-01,11.5,6.33,6.45,1.4,,,68,54.5,54,40,-0.7,-2.5,-2.3,-3.9,22,14.92,16,10,41,1,101.63,101.52,101.5,101.37,99.51,99.41,99.39,99.26,24100,24100,24100,24100,,,,,11.6,0,1.4,0,0,0,0,0,,6:58:00,1711969080,6.97,19:45:00,1712015100,19.75,12.78,4,4,11,11,4,4,,,,,,8,6.6,4.5,1,,,,
2024-03-31,10.7,5.08,5.94,1.2,,,76,61,59,42,0.4,-2.1,-1.9,-4.1,25,14.29,14,3,32,33,101.61,101.44,101.35,101.09,99.48,99.32,99.23,98.98,24100,24100,24100,24100,,,,,12.1,0,0.9,0,0,0,0,0,,7:00:00,1711882800,7,19:44:00,1711928640,19.73,12.73,3,4,9,9,1,1,,,,,,8,6.1,5,2,,,,
2024-03-30,7.6,2.95,1.34,-4.9,,-7,89,61.4,67,45,-1.5,-4.2,-3.5,-5.6,27,11.21,15,3,38,34,101.6,101.21,101.23,100.86,99.46,99.08,99.1,98.74,24100,24100,24100,24100,,,,,16.7,0,0,0,0,0,0,0,,7:01:00,1711796460,7.02,19:43:00,1711842180,19.72,12.7,4,4,6,6,0,1,,,,,,8,5.2,4,0,,,,
2024-03-29,6.9,2.07,2.35,-2.2,,-6,79,60.9,59,39,-3.5,-4.9,-5.8,-8,35,20.75,20.5,6,49,29,101.62,101.53,101.54,101.46,99.48,99.4,99.41,99.33,24100,24100,24100,24100,,,,,15.7,0,0,0,0,0,0,0,,7:03:00,1711710180,7.05,19:42:00,1711755720,19.7,12.65,3,3,7,7,-3,-3,,,,,,7,4.3,3.5,0,,,,
2024-03-28,9.7,4.38,4.39,-0.9,,,70,52.3,52.5,35,-3,-4.9,-4.6,-6.2,23,16.08,14,5,40,26,102.03,101.77,101.75,101.47,99.89,99.64,99.61,99.34,24100,24100,24100,24100,,,,,13.6,0,0,0,0,0,0,0,,7:05:00,1711623900,7.08,19:40:00,1711669200,19.67,12.58,4,4,8,8,-3,-3,,,,,,8,3.4,4,0,,,,
2024-03-27,10.7,6.6,6.35,2,,,100,78.2,79.5,59,8.2,2.9,1.8,-4.7,31,19.83,20,9,45,22,101.9,101.34,101.32,100.74,99.77,99.23,99.21,98.65,24100,22633.3,20100,16100,,,,,11.7,0,1.4,0,0,0.3,0.3,0,,7:07:00,1711537620,7.12,19:39:00,1711582740,19.65,12.53,4,4,9,10,-4,-2,,,,,,8,7.5,6.5,5,,,,
2024-03-26,10,7.06,7.6,5.2,,,100,66.2,73,46,7,0.8,2,-3.1,23,12.92,15.5,8,40,12,101.75,101.3,101.26,100.77,99.63,99.19,99.15,98.67,24100,21900,16100,8100,,,,,10.4,0,2.6,0.6,0,5.1,5.1,0,,7:09:00,1711451340,7.15,19:38:00,1711496280,19.63,12.48,2,4,8,8,5,7,,,,,,8,7.6,6,4,,,,
2024-03-25,9.6,4.1,4.39,-0.8,,-6,68,55.7,56,44,-0.2,-4.1,-4.7,-9.2,23,16.62,15.5,8,39,6,102.85,102.32,102.28,101.71,100.67,100.17,100.12,99.58,24100,24100,24100,24100,,,,,13.6,0,0,0,0,0,0,0,,7:10:00,1711365000,7.17,19:37:00,1711409820,19.62,12.45,5,5,6,6,3,3,,,,,,7,4.3,4,1,,,,
2024-03-24,0.4,-2.98,-3.55,-7.5,,-12,69,51.5,53,37,-8.4,-11.9,-11.5,-14.6,21,11.88,11,1,36,9,103.05,102.83,102.75,102.45,100.86,100.64,100.56,100.27,24100,24100,24100,24100,,,,,21.6,0,0,0,0,0,0,0,2,7:12:00,1711278720,7.2,19:36:00,1711323360,19.6,12.4,5,5,2,2,-6,-4,,,,,,7,1.8,3.5,0,,,,
2024-03-23,2,-3.3,-2.85,-7.7,,-15,87,68,67,47,-5.5,-8.7,-9.1,-12.7,34,22.96,25,16,51,33,102.44,102.16,102.22,102,100.26,99.99,100.04,99.82,24100,22766.7,16100,8100,,,,,20.9,0,0,0,0,0,0,0,11,7:14:00,1711192440,7.23,19:34:00,1711236840,19.57,12.33,4,4,3,3,-8,-8,,,,,,8,3.1,4,0,,,,
2024-03-22,-3.1,-5.04,-5.75,-8.4,,-13,94,80.1,77.5,61,-4.8,-8.1,-8.8,-12.9,18,11.79,9.5,1,31,11,102.96,102.63,102.56,102.16,100.76,100.44,100.37,99.98,24100,11162.5,12450,800,,,,,23.8,0,0,0,0,9,0,11.6,1,7:16:00,1711106160,7.27,19:33:00,1711150380,19.55,12.28,1,1,-2,-1,-5,-3,,,,,,8,4.7,4,0,,,,
2024-03-21,-1,-4.71,-4.7,-8.4,,-15,64,51,50,36,-11.8,-13.6,-13.4,-15.1,38,23.83,24,10,53,32,102.93,102.41,102.33,101.73,100.73,100.22,100.15,99.57,24100,24100,24100,24100,,,,,22.7,0,0,0,0,0,0,0,0,7:18:00,1711019880,7.3,19:32:00,1711063920,19.53,12.23,3,4,-1,1,-9,-9,,,,,,8,4.1,4,0,,,,
